,Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_0,Attrition_1,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes
378,34,1362,19,3,1,502,1,67,4,2,4,5304,4652,8,13,3,2,80,0,9,3,2,5,2,0,4,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
379,55,1311,2,3,1,505,3,97,3,4,4,16659,23258,2,13,3,3,80,0,30,2,3,5,4,1,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
380,24,1371,10,4,1,507,4,77,3,2,3,4260,5915,1,12,3,4,80,1,5,2,4,5,2,0,3,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True
381,30,202,2,1,1,508,3,72,3,1,2,2476,17434,1,18,3,1,80,1,1,3,3,1,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
382,26,575,3,1,1,510,3,73,3,1,1,3102,6582,0,22,4,3,80,0,7,2,3,6,4,0,4,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
383,22,253,11,3,1,511,1,43,3,1,2,2244,24440,1,13,3,4,80,1,2,1,3,2,1,1,2,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
384,36,164,2,2,1,513,2,61,2,3,3,7596,3809,1,13,3,2,80,2,10,2,3,10,9,9,0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
385,30,464,4,3,1,514,3,40,3,1,4,2285,3427,9,23,4,3,80,0,3,4,3,1,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True
386,37,1107,14,3,1,515,4,95,3,1,1,3034,26914,1,12,3,3,80,1,18,2,2,18,7,12,17,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
387,40,759,2,2,1,516,4,46,3,2,2,5715,22553,7,12,3,3,80,2,8,5,3,5,4,1,3,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
388,42,201,1,4,1,517,2,95,3,1,1,2576,20490,3,16,3,2,80,1,8,5,3,5,2,1,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
389,37,1305,10,4,1,518,3,49,3,2,2,4197,21123,2,12,3,4,80,0,18,2,2,1,0,0,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True
390,43,982,12,3,1,520,1,59,2,4,2,14336,4345,1,11,3,3,80,1,25,3,3,25,10,3,9,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
391,40,555,2,3,1,521,2,78,2,2,3,3448,13436,6,22,4,2,80,1,20,3,3,1,0,0,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
392,54,821,5,2,1,522,1,86,3,5,1,19406,8509,4,11,3,3,80,1,24,4,2,4,2,1,2,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
393,34,1381,4,4,1,523,3,72,3,2,3,6538,12740,9,15,3,1,80,1,6,3,3,3,2,1,2,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
394,31,480,7,2,1,524,2,31,3,2,1,4306,4156,1,12,3,2,80,1,13,5,1,13,10,3,12,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
395,43,313,21,3,1,525,4,61,3,1,4,2258,15238,7,20,4,1,80,1,8,1,3,3,2,1,2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
396,43,1473,8,4,1,526,3,74,3,2,3,4522,2227,4,14,3,4,80,0,8,3,3,5,2,0,2,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
397,25,891,4,2,1,527,2,99,2,2,4,4487,12090,1,11,3,2,80,0,5,3,3,5,4,1,3,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
398,37,1063,25,5,1,529,2,72,3,2,3,4449,23866,3,15,3,1,80,2,15,2,3,13,11,10,7,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
399,31,329,1,2,1,530,4,98,2,1,1,2218,16193,1,12,3,3,80,1,4,3,3,4,2,3,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
400,39,1218,1,1,1,531,2,52,3,5,3,19197,8213,1,14,3,3,80,1,21,3,3,21,8,1,6,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
401,56,906,6,3,1,532,3,86,4,4,1,13212,18256,9,11,3,4,80,3,36,0,2,7,7,7,7,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
402,30,1082,12,3,1,533,2,83,3,2,3,6577,19558,0,11,3,2,80,0,6,6,3,5,4,4,4,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
403,41,645,1,3,1,534,2,49,4,3,1,8392,19566,1,16,3,3,80,1,10,2,3,10,7,0,7,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
404,28,1300,17,2,1,536,3,79,3,2,1,4558,13535,1,12,3,4,80,1,10,2,3,10,0,1,8,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
405,25,688,3,3,1,538,1,91,3,1,1,4031,9396,5,13,3,3,80,1,6,5,3,2,2,0,2,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
406,52,319,3,3,1,543,4,39,2,3,3,7969,19609,2,14,3,3,80,0,28,4,3,5,4,0,4,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
407,45,192,10,2,1,544,1,69,3,1,4,2654,9655,3,21,4,4,80,2,8,3,2,2,2,0,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
408,52,1490,4,2,1,546,4,30,3,4,4,16555,10310,2,13,3,4,80,0,31,2,1,5,2,1,4,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
409,42,532,29,2,1,547,1,92,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
410,30,317,2,3,1,548,3,43,1,2,4,6091,24793,2,20,4,3,80,0,11,2,3,5,4,0,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
411,60,422,7,3,1,549,1,41,3,5,1,19566,3854,5,11,3,4,80,0,33,5,1,29,8,11,10,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
412,46,1485,18,3,1,550,3,87,3,2,3,4810,26314,2,14,3,3,80,1,19,5,2,10,7,0,8,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
413,42,1368,28,4,1,551,4,88,2,2,4,4523,4386,0,11,3,4,80,3,7,4,4,6,5,0,4,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
414,24,1448,1,1,1,554,1,62,3,1,2,3202,21972,1,16,3,2,80,0,6,4,3,5,3,1,4,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True
415,34,296,6,2,1,555,4,33,1,1,3,2351,12253,0,16,3,4,80,1,3,3,2,2,2,1,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
416,38,1490,2,2,1,556,4,42,3,1,4,1702,12106,1,23,4,3,80,1,1,3,3,1,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
417,40,1398,2,4,1,558,3,79,3,5,3,18041,13022,0,14,3,4,80,0,21,2,3,20,15,1,12,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
418,26,1349,23,3,1,560,1,90,3,1,4,2886,3032,1,22,4,2,80,2,3,3,1,3,2,0,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
419,30,1400,3,3,1,562,3,53,3,1,4,2097,16734,4,15,3,3,80,1,9,3,1,5,3,1,4,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
420,29,986,3,4,1,564,2,93,2,3,3,11935,21526,1,18,3,3,80,0,10,2,3,10,2,0,7,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
421,29,408,25,5,1,565,3,71,2,1,2,2546,18300,5,16,3,2,80,0,6,2,4,2,2,1,1,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
422,19,489,2,2,1,566,1,52,2,1,4,2564,18437,1,12,3,3,80,0,1,3,4,1,0,0,0,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
423,30,1398,22,4,1,567,3,69,3,3,1,8412,2890,0,11,3,3,80,0,10,3,3,9,8,7,8,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
424,57,210,29,3,1,568,1,56,2,4,4,14118,22102,3,12,3,3,80,1,32,3,2,1,0,0,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
425,50,1099,29,4,1,569,2,88,2,4,3,17046,9314,0,15,3,2,80,1,28,2,3,27,10,15,7,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
426,30,1116,2,3,1,571,3,49,3,1,4,2564,7181,0,14,3,3,80,0,12,2,2,11,7,6,7,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
427,60,1499,28,3,1,573,3,80,2,3,1,10266,2845,4,19,3,4,80,0,22,5,4,18,13,13,11,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
428,47,983,2,2,1,574,1,65,3,2,4,5070,7389,5,13,3,3,80,3,20,2,3,5,0,0,4,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
429,46,1009,2,3,1,575,1,51,3,4,3,17861,2288,6,13,3,3,80,0,26,2,1,3,2,0,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
430,35,144,22,3,1,577,4,46,1,1,3,4230,19225,0,15,3,3,80,0,6,2,3,5,4,4,3,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
431,54,548,8,4,1,578,3,42,3,2,3,3780,23428,7,11,3,3,80,0,19,3,3,1,0,0,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
432,34,1303,2,4,1,579,4,62,2,1,3,2768,8416,3,12,3,3,80,1,14,3,3,7,3,5,7,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
433,46,1125,10,3,1,580,3,94,2,3,4,9071,11563,2,19,3,3,80,1,15,3,3,3,2,1,2,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
434,31,1274,9,1,1,581,3,33,3,3,2,10648,14394,1,25,4,4,80,1,13,6,4,13,8,0,8,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
435,33,1277,15,1,1,582,2,56,3,3,3,13610,24619,7,12,3,4,80,0,15,2,4,7,6,7,7,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
436,33,587,10,1,1,584,1,38,1,1,4,3408,6705,7,13,3,1,80,3,8,2,3,4,3,1,3,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
437,30,413,7,1,1,585,4,57,3,1,2,2983,18398,0,14,3,1,80,0,4,3,3,3,2,1,2,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False
438,35,1276,16,3,1,586,4,72,3,3,3,7632,14295,4,12,3,3,80,0,10,2,3,8,7,0,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
439,31,534,20,3,1,587,1,66,3,3,3,9824,22908,3,12,3,1,80,0,12,2,3,1,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
440,34,988,23,3,1,590,2,43,3,3,1,9950,11533,9,15,3,3,80,3,11,2,3,3,2,0,2,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
441,42,1474,5,2,1,591,2,97,3,1,3,2093,9260,4,17,3,4,80,1,8,4,3,2,2,2,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
442,36,635,10,4,1,592,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
443,22,1368,4,1,1,593,3,99,2,1,3,3894,9129,5,16,3,3,80,0,4,3,3,2,2,1,2,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
444,48,163,2,5,1,595,2,37,3,2,4,4051,19658,2,14,3,1,80,1,14,2,3,9,7,6,7,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
445,55,1117,18,5,1,597,1,83,3,4,2,16835,9873,3,23,4,4,80,0,37,2,3,10,9,7,7,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False
